username,screen_name,created_at,retweets,likes,cleaned_text,sentiment
Hanae_iffah,hanaiffah,Sun Jul 27 15:00:05 +0000 2025,0,0,au ah memang gelap ni indonesia nggaada cerah2 nya sama sekali loudly crying face loudly crying face loudly crying face ayo kaburajadulu,positive
seafiraa,raafiirara,Sun Jul 27 12:19:16 +0000 2025,0,0,semoga aku juga bisa join trend kaburajadulu grinning cat,positive
seafiraa,raafiirara,Sun Jul 27 12:17:31 +0000 2025,0,0,finally join trend kaburajadulu kerrenn abiizz kakk baikbaik di jepang yaakk waving hand smiling face with hearteyes tar kita jenguk kesana airplane,negative
olla🍒🍀uʍop ǝpı̣sdn,ollaloeysoo,Sun Jul 27 12:15:03 +0000 2025,0,0,kaburajadulu semakin nyataaa loudly crying face,positive
jaky,jekyjakyjak,Sun Jul 27 11:56:39 +0000 2025,0,10,untuk sebuah film yg sejalan dgn premis itu ia bertutup mulut sore dan kaburajadulu adlh sama statement hampa yg desirable dan hny bisa lahir dari fantasi kelas menengah tidak berguna 25,positive
jaky,jekyjakyjak,Sun Jul 27 11:56:39 +0000 2025,0,6,kalau kaburajadulu sedikit pun benar bhw indonesia dan kacau balau adlh sinonim maka satunya cara utk tdk sedikitpun menyinggung politik even the everydays small politics dan tdk pny applicable social commentary dlm sebuah film adlh untuk menghindarinya scr sengaja,positive
jaky,jekyjakyjak,Sun Jul 27 11:56:38 +0000 2025,0,2,jonatan adlh keidealan utk slogan kaburajadulu dia adlh yg berhasil tapi kalau kamu menonton filmnya kamu tdk bisa menyebutkan komentar sosiopolitis apapun yg ditawarkan sore nihil but thats exactly the point,positive
jaky,jekyjakyjak,Sun Jul 27 11:56:36 +0000 2025,0,7,maka latar dan kediasporaan jonatan perlu dibahas lebih lanjut sore sebagai film hanya masuk akal untuk ada di zaman ini pascacovid pascajokowi current prabowo era tidak lama ini muncul narasi yang cukup lantang tentang kaburajadulu yang berpremis bahwa,positive
WP,pebriana_wahid,Sun Jul 27 11:02:16 +0000 2025,0,0,ibrahim baru satu bulan di konoha langsung kaburajadulu hahaha index pointing at the viewer,positive
Heiyou,lesgoww,Sun Jul 27 09:38:30 +0000 2025,0,0,keputusan paling tidak disangka yang gue ambil adalah kaburajadulu bahkan sebelum hashtag ini muncul face with tears of joy dulu banyak yang menyayangkan tapi sekarang pada berbalik dan bilang lu sih enak udah ga di indo well sis bro makanya jangan underestimate keputusan orang lain smiling face with sunglasses,positive
'j7N,d_7go,Sun Jul 27 09:01:38 +0000 2025,0,9,benar dong kaburajadulu itu perlu modal,positive
Aslan,ummorality,Sun Jul 27 08:57:08 +0000 2025,0,0,ada iblis di istana kaburajadulu,positive
Fikri tapi bukan pemikir,fikri_ink,Sun Jul 27 07:33:16 +0000 2025,0,0,kaburajadulu gua kapan ya,neutral
김태형 와이프,belumsaatnya,Sun Jul 27 07:12:13 +0000 2025,0,6,ibrahim duluan ya warga aku sih emang terlahir sebagai wni tapi monmaap emang enak kaburajadulu sejak bayi,positive
Anging Mamiri,AngingMamiri26,Sun Jul 27 07:10:00 +0000 2025,1,2,apa juga tsk ini sdh duluan kaburajadulu ke luar negeri,positive
Ali Syarief - アリ・シャリーフ,alisyarief,Sun Jul 27 07:04:06 +0000 2025,8,26,paradoks negeri kaburajadulu seruan yang tak mampu dibaca malah dijadikan olokolok,positive
ʜʏᴜɴ⚝,ahreumdau,Sun Jul 27 06:49:35 +0000 2025,0,0,kak tia kaburajadulu gak ajak2 kak sehat2 ya kak tia sekeluarga,positive
Sahamfess 📈,Saham_fess,Sun Jul 27 05:54:13 +0000 2025,419,1325,duta kaburajadulu bangke emang rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,positive
Buba Wintadisastra,buba_alf,Sun Jul 27 05:46:52 +0000 2025,0,0,coba perhatikan atau tanya ke orang2 yg sudah menunaikan kaburajadulu apakah negara tujuan mereka pada data di atas ada di kisaran 50100 negara tujuan teman2 gue kebanyakan singapore eu thai japan uk lihat aja angkanya masing2 berapa eyes,neutral
h²³⁸¹,KALIBATA2012,Sun Jul 27 05:04:22 +0000 2025,0,0,di rumah ada tamu nih kaburajadulu,neutral
Ryan,ry4nn_,Sun Jul 27 04:58:49 +0000 2025,0,0,di luar negeri kaburajadulu,positive
nana ᶻ 𝗓 𐰁,pieceofsirius,Sun Jul 27 04:29:05 +0000 2025,0,0,worth it bgt kalau kaburajadulu,neutral
didietisme,silarakhito,Sun Jul 27 04:23:37 +0000 2025,0,1,justru org yg tanpa privilige macem2 to py growth mindset yg di latih dg baik justru py kans it kaburajadulu,positive
Olie,xioliexiolie,Sun Jul 27 02:12:17 +0000 2025,0,0,malaysiagelap kaburajadulu,positive
To See Dash,toseedash,Sun Jul 27 01:44:38 +0000 2025,0,2,yesss terus kalo lu mau tinggal pergi aja kok ke australi kalo lu mau kehidupan yg lebih baik at least pemerintah kasih pintu terbuka buat kaburajadulu,positive
adachiii,fangirlain,Sat Jul 26 21:29:28 +0000 2025,1,1,hmmm prata mending kamu dikirim ikut kaburajadulu kerja di luar negeri tinggalin tama 2 tahun mah gapapalah wkwk sebel gue sama s tama gatau apa yg namanya komunikasi face with rolling eyes,positive
DYTM Rajo Mudo nan Baso,wekimiler,Sat Jul 26 15:22:26 +0000 2025,0,2,org2 di komen pada emosian gk terima junjungannya pelopor kaburajadulu rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,positive
Adith W. Pradipta 🇵🇸,adith_wp,Sat Jul 26 14:41:47 +0000 2025,0,17,mudik ke indonesia buat ketemu keluarga check mark button ketemu temen2 masih plan soalnya masih padet acara keluarga check mark button isi ulang hate fuel biar makin mantep kaburajadulu nya,positive
Battousai,Battou_King,Sat Jul 26 14:21:11 +0000 2025,0,2,sebagai anak muda yang kebetulan melakukan suksesi program pemerintahan akatsuki yaitu kaburajadulu saya ingin meminta kesempatan bertanya diakhir nanti untuk bertanya kepada dua balon ketum partai semut ibrahim sebagai tandingan dari parti gajah,neutral
𝕏𝕏,miftakussurur99,Sat Jul 26 13:57:41 +0000 2025,0,0,antek aseng kaburajadulu kalau malam,positive
Namcha,yunwoocado,Sat Jul 26 13:10:42 +0000 2025,0,0,faktor banyaknya kaburajadulu relieved face,positive
ardian pratama,ardi_tama1,Sat Jul 26 12:10:37 +0000 2025,0,2,kaburajadulu pake ijazah dokter indo zuzur berat sih ujungnya kerja kasar juga gaji di ln itu gede kalo dirupiahkan tapi on its own ya ngepas juga sama aja kayak disini ini hal yg mesti diperhatikan juga persoalan disana terasa lebih dihargai buat gw itu soal pov aja,positive
MimaisMe,Jemimaways,Sat Jul 26 10:19:46 +0000 2025,0,2,anak2 health care prodi tertentu paling enak u kaburajadulu dibutuhkan di banyak negara maju pastikan gpa nya cakep amp mulai riset dari skrg semangat nder,negative
devdevv,wecandoitbro,Sat Jul 26 09:38:26 +0000 2025,0,0,liat life update galih si aussie jd pengen kaburajadulu ke prancis dehh kapan ya bisa tweet finally dream come true je suis en france france,positive
누누곰신 🩰,heaveunwoo,Sat Jul 26 09:01:20 +0000 2025,0,0,mending kamunya yg kaburajadulu nyusul eunu 15 tahun easy lah daripada jadi wni face with open eyes and hand over mouth,positive
asha 🧂🍋,helloyeaji0406,Sat Jul 26 08:55:27 +0000 2025,0,0,mana itu dia ngetik pake emoji luggage udah ngajakin banget kaburajadulu,positive
fujidafau,fauvineyard,Sat Jul 26 08:52:08 +0000 2025,0,0,no 1 kayak gak adil aja gitu dibandingkan tom lembong harusnya semua diadili termasuk presiden wapres sebelumnya yang bermasalah tanpa terkecuali dosa prabskuy kejahatan perang yang bikin dia kaburajadulu ke yordania face with tears of joy,positive
مسلم Muslim_AntiPKI9,Muslim_AntiPKI9,Sat Jul 26 07:59:04 +0000 2025,0,6,mungkin pengaruh tagar kaburajadulu min,neutral
Adith W. Pradipta 🇵🇸,adith_wp,Sat Jul 26 07:49:13 +0000 2025,0,10,yoii para founder startup ini orang2 pinter dan gak kaleng2 strateginya pasti dijamin begitu mereka gelagatnya keliatan mau exit ya saya waktu itu juga langsung siap2 exit dong makanya di 2022 saya kaburajadulu,negative
IELTS LES - TUTOR (Private August Open),aleaIELTS,Sat Jul 26 07:18:31 +0000 2025,1,9,abis gajian saatnya invest in yourself bisa dicicil amp eceran siapin kaburajadulu dengan mulai belajar ielts,negative
Finally Woken 🇮🇩🇦🇺 🏴󠁧󠁢󠁳󠁣󠁴󠁿,finallywoken,Sat Jul 26 06:26:49 +0000 2025,2,3,baca utas seseorang yang klaim penduduk australia berbondongbondong kaburajadulu dari sini sementara data dari biro statistik migrasi masuk 739000 turun 10 migrasi keluar 221000 naik 8 pemegang visa terbesar student visa 207000 atau 28,positive
DoVeS²¹,AlamF_,Sat Jul 26 05:11:51 +0000 2025,0,0,kaburajadulu gak mas wan,positive
💭,moonariesz,Sat Jul 26 04:43:38 +0000 2025,0,0,semangat pejuang kaburajadulu fire flexed biceps,negative
𝖲𝖾𝗋𝖾𝗇𝗍𝗁.,serenthmoon,Sat Jul 26 04:28:25 +0000 2025,0,0,kakak aku kabur sumpah kaburajadulu ini semua diluar kendali aku coba kakak jawab dulu aku bagian nyontek pensive face,positive
Gandjar Bondan,gandjar_bondan,Sat Jul 26 04:03:55 +0000 2025,11,54,yang sekarang terganggu oleh kaburajadulu,positive
LBH,whatislifebroo,Sat Jul 26 03:44:15 +0000 2025,0,0,awas nanti dituduh di danai koruptor kaburajadulu,positive
Gandjar Bondan,gandjar_bondan,Sat Jul 26 03:31:16 +0000 2025,11,37,dari kaburajadulu ke,positive
👣👣,jeJAKAki,Sat Jul 26 03:14:57 +0000 2025,0,0,documentary cna soal indonesias brain drain aka kaburajadulu yg diwawancara kebanyakan kerja di thailand bukan di sg xixixi,positive
abonsapi,abonsapigurih_,Sat Jul 26 03:11:44 +0000 2025,0,0,apakah kita perlu pindah kewarganegaaran masdan kaburajadulu grinning face with sweat,positive
:3,kebabyujin,Sat Jul 26 01:55:35 +0000 2025,0,1,tp jujur gue lebih minat ngambil s2 bs diluar juga alhamdulillah otw kaburajadulu,neutral
jeongi suh🌻,ajeonghaseyo,Sat Jul 26 00:30:00 +0000 2025,0,0,ini di aku iya sih yok riz kaburajadulu,positive
countMein,NasiNempelKaki,Fri Jul 25 23:54:04 +0000 2025,0,0,tapi tetap tom lembong yg salah kaburajadulu,positive
𝓜𝓸𝓼𝓮𝓵𝓵𝓮 𝓞𝓮𝓲 🦦,ocellestalking_,Fri Jul 25 20:52:31 +0000 2025,0,0,bisa buat plan cadangan kaburajadulu bund hehe smiling face with smiling eyes,neutral
ian 🐘,caseeiy,Fri Jul 25 17:03:21 +0000 2025,0,0,soon kaburajadulu terealisasikan,positive
Reswara,Reswara_,Fri Jul 25 16:27:10 +0000 2025,0,0,makasiih kak wkwkw akhirnya bisa ikut pake tagar kaburajadulu face with tears of joy,negative
nanaa,nnalvrs,Fri Jul 25 15:52:59 +0000 2025,0,0,im interested dong sbgai orng yg mau kaburajadulu wkwkw aku nanya lah dimana blio bilang di texas aku kira blio indonesian that stays in us tpi ternyata blio sudah ganti kewarganegaraan jdi citizen sana iri blio pulang ke indo krn kakaknya sakit dan meninggal,positive
yoonpiw1only,noeyJv,Fri Jul 25 15:24:26 +0000 2025,0,0,kita usahakan tahun depan pakai kaburajadulu,neutral
eye bag,usernamenotfun,Fri Jul 25 15:16:31 +0000 2025,0,1,gebetan mu kaburajadulu dulu paling apply dadi wn inggris,positive
Reswara,Reswara_,Fri Jul 25 14:28:23 +0000 2025,1,31,alhamdulillah visa approved check mark button kaburajadulu jalur pendidikan beasiswa bismillah beaming face with smiling eyes,negative
Bagaskara,btuzzing,Fri Jul 25 14:02:44 +0000 2025,0,0,tolong saya literally put avatar di top 4 letterboxd saya karena secinta itu sama avatar kalo bisa kaburajadulu ke pandora saya udah pindah ke pandora deh asli way of water kebetulan waktu itu saya nonton 4dxnya dan fire and ash rencananya jg mau nonton 4dx,positive
wuwuwawa,terong_berurat,Fri Jul 25 12:39:54 +0000 2025,0,0,yg punya hipertensi mending jangan nonton sumpah kaburajadulu,positive
Naay,0kaynotokay,Fri Jul 25 12:25:37 +0000 2025,1,0,5 bulan tuh mau liburan apa kaburajadulu kak loudly crying face,positive
Aria A. Djayasentosa (commission open),VisualByAria,Fri Jul 25 12:25:01 +0000 2025,0,3,pake bisa mas dulu saya sering pakai dia ada homepage nya juga biasa promosikan acaranya cuma untuk promo marketing harus promo sendiri nampaknya bila tertarik ada komunitas kaburajadulu sih untuk promosi nya,neutral
gé,REISZER0,Fri Jul 25 12:15:04 +0000 2025,0,1,bismillah kaburajadulu,positive
wuwuwawa,terong_berurat,Fri Jul 25 11:08:38 +0000 2025,0,0,modyar siap2 aja manusia silver sma pak ogah kena pajak lu semua biadab kaburajadulu,positive
Irvan Maulana Aziz,ipan_bogdanov,Fri Jul 25 11:01:20 +0000 2025,0,0,ga salah arek2 akeh seng kaburajadulu,positive
Roman Golian,roman_kherzakov,Fri Jul 25 10:57:10 +0000 2025,0,0,kaburajadulu indonesia suram mbak kalo balik lagi mah tunggu indonesia bubar aja pas pada merdeka masingmasing,positive
Abu yudhistira,Abuyudhist,Fri Jul 25 10:56:31 +0000 2025,0,0,kaburajadulu ke negara lain pak kades mungkin lbh dihargai,positive
Tibetan Fox,ekopras96808127,Fri Jul 25 10:29:05 +0000 2025,0,13,bermula saat akan resesi 2023 dan berlanjut saat prabowo menang face with tears of joy inget waktu ada marinir yg milih gabung tentara bayaran rusia banyak yg bener dukung ditambah kaburajadulu sekarang itu tentara malah mau balik jadi wni face with tears of joy,positive
Rapi Films,RapiFilm,Fri Jul 25 10:07:48 +0000 2025,0,6,inilah para penghuni lapas ghost in the cell horor komedi dari penulis dan sutradara joko anwar di bioskop 2026 kaburajadulu,neutral
txtdriprogresif🕊️,txtdriprogresif,Fri Jul 25 10:07:28 +0000 2025,0,0,yes makanya kalau bicara nasionalisme justru kaburajadulu bisa lebih menghasilkan untuk negara justru bisa lebih berdampak positif terutama ketika dibandingkan dengan seseorang yang sekadar memilih bertahan tanpa rencana,neutral
Bront Palarae,Bront_Palarae,Fri Jul 25 09:44:01 +0000 2025,3,8,bagi sebagian kita kabur bukan pilihan di mana kita berada di situ kita perjuangkan hidup kita ghost in the cell hantu dalam penjara horor komedi joko anwar dari come and see pictures di bioskop 2026 kaburajadulu,neutral
Come and See Pictures,ComeandSeePics,Fri Jul 25 09:35:20 +0000 2025,5,22,inilah para penghuni lapas ghost in the cell horor komedi dari penulis dan sutradara joko anwar di bioskop 2026 kaburajadulu,neutral
ファダル فضل,AlbamaFadhal,Fri Jul 25 08:56:10 +0000 2025,0,0,ini wowo mainin narasi kaburajadulu eh dia bisabisanya bikin maukaburkemana the audacity,positive
Master Bagasi,masterbagasi,Fri Jul 25 08:50:42 +0000 2025,0,0,kayanya kalau ditanya apa yg paling berkesan tinggal di tuh aku bakal jawab makanannya ga cuman makanan berat snack manis ada klepon ada kalau asin ada gorengan cilok semuanya bikin kangen indonesia kaburajadulu,positive
Cinephile Intern,cinephileintern,Fri Jul 25 08:43:32 +0000 2025,0,0,ada hantu di rumah kaburajadulu ada hantu di kampung kaburajadulu ada hantu di penjara mau kabur kemana loudly crying face loudly crying face,positive
Noer Shamsuddin,NoerShamsuddin,Fri Jul 25 08:11:22 +0000 2025,0,1,heeheeheee lupa yaaa da klw da jga pernah pakai kaburajadulu,positive
☆ ͡ ݂ ۫ ଘ៸៸᳐⦁⩊⦁៸៸᳐ଓ ࣪ 𓈒 𝐁𝐢𝐚 づ𓆜づ,huntrixHAERIN,Fri Jul 25 08:04:14 +0000 2025,0,0,jangan sembunyi percuma mending kaburajadulu,positive
djoeragan empang koekoesan🎣,BastariSyafiq,Fri Jul 25 07:27:48 +0000 2025,0,0,tiba2 ada keinginan kalo indonesia belum bener abis kuliah pengen nyoba kaburajadulu entah itu kuliah lagi atau kerja,positive
𝓼𝓽𝓮𝓯𝓯𝓲 \\ⱽ🍉,Steffinner,Fri Jul 25 07:17:01 +0000 2025,0,0,ke jepang atau swiss atau australia bang joko anwar kaburajadulu,neutral
anteuutiii|📍Fangirl enjoy garibet.,dksfangirll,Fri Jul 25 07:00:07 +0000 2025,0,0,wkwkwk beneran kaburajadulu gasiiee klo gini,positive
irbahsalss,kforkinsley,Fri Jul 25 06:52:42 +0000 2025,1,11,tas buat kaburajadulu,positive
saa🍎🍅,slovesjsm,Fri Jul 25 06:45:25 +0000 2025,0,0,ih mau juga kaburajadulu,positive
🍑,bakpaucokelaat,Fri Jul 25 06:42:02 +0000 2025,0,0,kemarin perjadin ga grasa grusu ke tempat wisata yg jauh jauh skrg jg extend mau nikmatin tengah kotanya aja ya sampe sleman terus kok enak banget vibesnyaaaaaa jd pgn kaburajadulu ke jogjaaaa smiling face smiling face smiling face,negative
21 LUCKY Ra🌷💗,hanni0613,Fri Jul 25 06:00:38 +0000 2025,0,19,jadi cewe thai dulu kaburajadulu,positive
saiful amri,amriesai,Fri Jul 25 05:16:24 +0000 2025,1,1,interview kerja miss kaburajadulu,positive
Makhluk Hidup,Mach_Moody,Fri Jul 25 04:24:43 +0000 2025,0,0,ternyata beliau adalah bagian dari kaum kaburajadulu rolling on the floor laughing,positive
💭,moonariesz,Fri Jul 25 04:23:13 +0000 2025,0,0,doain ya secepatnya kaburajadulu sparkles manifesting sparkles smiling face folded hands,negative
Miss Tweet |,Heraloebss,Fri Jul 25 04:12:47 +0000 2025,18,75,bukan fitnah satria arta kumbara kaburajadulu ke rusia karena di indonesia terlilit utang pinjol rp 750juta dan kecanduan judol demi memenuhi gaya hidupnya yang hedon jangan karena merasa satu barisan kalian menormalisasi korupsi dan judi jangan ya dek ya,positive
evanber,bernardoes,Fri Jul 25 04:01:45 +0000 2025,0,0,stress dia face with tears of joy btw setelah yesus lahir bunda maria sempat kaburajadulu ke tanah mesir,positive
V e e ✨,nxghtbloom,Fri Jul 25 03:55:08 +0000 2025,0,0,masa konser juga harus kaburajadulu,positive
Riza Ramadan 🇵🇸,riza_ramadan,Fri Jul 25 03:12:33 +0000 2025,0,5,ada software devs programmers yang kontra kaburajadulu kontra tuh maksudnya yang sanggup tapi memilih engga kl pnya tanggung jawab keluarga ex jaga ortu itungannya belom sanggup,positive
Resta Fajri,restafajri,Fri Jul 25 03:09:43 +0000 2025,0,1,om kapan tayang ini menarik ni seperti nya kaburajadulu,positive
dilarang kosong 🇵🇸🇮🇩,jadisayaisi,Fri Jul 25 02:30:50 +0000 2025,0,0,awalnya gamau eh kecemplung kalo gada masa depannya rencana mau kaburajadulu raised fist mediumlight skin tone,positive
slaughter gang ceo,gyuzeee,Thu Jul 24 23:34:59 +0000 2025,0,0,kaburajadulu dari iman masing2,positive
21stof3 🍉,twentyfirstof3,Thu Jul 24 23:33:04 +0000 2025,0,0,linkon lah it is my dream mas my dream lol kaburajadulu ke isekai itu jauh lbh membahagiakan drpd hdp di rl mending metong krn wanderer drpd dibunuh sama pecun pecun tiran di negri ini,positive
brikitiw🦊,blackdowoons,Thu Jul 24 23:13:39 +0000 2025,0,0,abis itu nanti baru nyicil peralatan buat kaburajadulu,neutral
Powered by Nature,ferly_norman,Thu Jul 24 22:49:06 +0000 2025,0,0,dia pernah kabur aja tapi sekarang alergi dengan tagar kaburajadulu 1957 keluarga soemitro 1998 tandatanda apa ya pak,positive
Riza Ramadan 🇵🇸,riza_ramadan,Thu Jul 24 22:29:05 +0000 2025,0,0,oh harus dong kalo kaburajadulu,positive
Akulah Para Pencarimu ya Promo,AkulahPara,Thu Jul 24 19:00:04 +0000 2025,0,1,koper murah buat kaburajadulu,positive
Novrian Ogie,kavalerigurun,Thu Jul 24 18:40:55 +0000 2025,0,0,kita dijual sama pemerintah mereka tau negara kita bakal bangkrut makanya sekarang kita diperas habishabisan sebelum kabur mereka yang mengecam kaburajadulu akan kabur juga akhirnya,positive
marjanz,diemya_,Thu Jul 24 18:08:23 +0000 2025,0,0,jgn lupa kaka hashtag kaburajadulu tp ga kaburkebanyakan ngelem aibon rolling on the floor laughing,positive
MUHAMMAD IQBAL HERMAWAN,kang_iqbal2024,Thu Jul 24 17:44:00 +0000 2025,0,0,aksi ini sebagai protes kenaikan harga bahan pokok dan bahan bakar minyak para buruh yang berunjuk rasa di dukung haechan lee thank you kaburajadulu,neutral
MUHAMMAD IQBAL HERMAWAN,kang_iqbal2024,Thu Jul 24 17:40:42 +0000 2025,0,0,aksi ini sebagai protes kenaikan harga bahan pokok dan bahan bakar minyak para buruh yang berunjuk rasa di dukung haechan lee thank you kaburajadulu,neutral
Yuuse 𐔌՞꜆. ̫.꜀՞𐦯,LZu64,Thu Jul 24 17:39:56 +0000 2025,0,0,isekai ke linkon lah daripada jadi warga konoha zippermouth face kaburajadulu,positive
